project_id,project_url,pull_request_id,pullreq_id,user_id,comment_id,position,body,commit_id,created_at,dialogue_act_classification_ml,pr_comments_cnt,pr_review_comments_cnt,pr_commits_cnt,pr_additions,pr_deletions,pr_changed_files,pr_merged_by_user_id,comment_author_association,comment_is_by_author,comment_updated_at,comment_html_url,pr_commits_cnt_prior_to_comment,commit_file_status,commit_file_additions,commit_file_deletions,commit_file_changes
16827424,https://api.github.com/repos/grpc/grpc-java,16769340,2233,5551325,77705464,61,"In terms of API stability, I think having a higher barrier to entry is the key.   Marking classes as `@Internal` has worked so far, but this is the first time we are exposing something that could really break if someone started depending on it.  

I also toyed with the idea of making this hard in other ways, such as masking the return type, or giving it a weird name.  For example:

```
@Internal
public Object internalOnlyGetRawPath();
```

This would force consumers to cast it, and reduce the risk of having auto complete pick it up.  However, *our* own code would have to do the same thing, so anyone looking at it might get the idea that its okay.  With the reflect guard, there is no way to misinterpret the intent.  

This also conveniently works for internal constructors, where it is more difficult to change the name.

Thoughts?

",507440595,2016-09-06 19:49:55 UTC,Clarify,11,12,1,230,5,5,8943572,MEMBER,True,2016-09-07T21:41:16Z,https://github.com/grpc/grpc-java/pull/2233#discussion_r77705464,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,17034642,2262,28198170,81261746,4,"> I would much prefer an approach that didn't add a dependency but instead allowed me to hook into Atlas(the Netflix metrics library).

@jhspaybar Would you mind opening an issue at https://github.com/google/census-java to describe your use case and the type of API you would need for recording stats?",514746839,2016-09-30 00:28:13 UTC,Clarify,3,86,12,1778,308,73,9053690,CONTRIBUTOR,False,2016-10-06T23:43:56Z,https://github.com/grpc/grpc-java/pull/2262#discussion_r81261746,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,10467687,1207,1014305,45240354,121,Where did this come from. Is this new code?,347270268,2015-11-18 17:38:59 UTC,whQuestion,2,10,3,114,44,3,Not Available,MEMBER,False,2015-11-23T18:00:41Z,https://github.com/grpc/grpc-java/pull/1207#discussion_r45240354,1,modified,4,3,7
16827424,https://api.github.com/repos/grpc/grpc-java,17034642,2262,68019,79444003,44,"Especially since the default implementation is to no-op anyways, it'd be great if we could make the interface gRPC expects not be tied to Census.",514746839,2016-09-19 17:28:39 UTC,Clarify,3,86,12,1778,308,73,9053690,CONTRIBUTOR,False,2016-10-06T23:43:56Z,https://github.com/grpc/grpc-java/pull/2262#discussion_r79444003,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,6725573,218,6773014,26801323,7,Wanted to be explicit about it as I think we need a multiline script now. See latest commit.,233524026,2015-03-19 20:49:41 UTC,Statement,2,18,8,69,1,3,Not Available,CONTRIBUTOR,True,2015-03-19T23:46:36Z,https://github.com/grpc/grpc-java/pull/218#discussion_r26801323,2,modified,4,2,6
16827424,https://api.github.com/repos/grpc/grpc-java,9442940,1072,5551325,40450099,308,"Isn't this still a race?  After realStream is created on line 426, the stream might have already been started with headers sent.",315897922,2015-09-25 14:47:56 UTC,nAnswer,3,31,1,706,321,5,9053690,MEMBER,False,2015-09-30T01:50:11Z,https://github.com/grpc/grpc-java/pull/1072#discussion_r40450099,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,9160044,1011,5551325,39422597,75,If you look back a commit it did actually normalize.  I can change it back to be that way if you want.  ,307439123,2015-09-14 15:39:31 UTC,Statement,6,61,1,85,23,4,8943572,MEMBER,True,2015-11-10T19:20:19Z,https://github.com/grpc/grpc-java/pull/1011#discussion_r39422597,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,9160044,1011,5551325,39422706,77,Also char is how string internally supports its characters.  I think it ends being easier to reason about using chars instead of bytes.,307439123,2015-09-14 15:40:33 UTC,Clarify,6,61,1,85,23,4,8943572,MEMBER,True,2015-11-10T19:20:19Z,https://github.com/grpc/grpc-java/pull/1011#discussion_r39422706,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,14320328,1744,1014305,61582628,9,I think this status here was intended to go to the client. The server could then just received the `status` as-is (in `internalCancel()`).,436183063,2016-04-29 14:07:13 UTC,Statement,4,17,1,36,6,2,1388179,MEMBER,False,2016-04-29T17:38:46Z,https://github.com/grpc/grpc-java/pull/1744#discussion_r61582628,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,27194841,3305,120104,131289979,123,Nice though wll this assertion error raise on the correct thread? Maybe use a queue and assert during the test method?,752215320,2017-08-04 00:28:45 UTC,Clarify,0,6,1,592,167,11,8943572,CONTRIBUTOR,False,2017-08-04T00:30:33Z,https://github.com/grpc/grpc-java/pull/3305#discussion_r131289979,0,added,126,0,126
16827424,https://api.github.com/repos/grpc/grpc-java,10418960,1203,6773014,44851915,90,"Yes, here and elsewhere",346013584,2015-11-14 00:30:11 UTC,yAnswer,4,41,1,722,80,12,9046588,CONTRIBUTOR,True,2015-12-02T23:34:41Z,https://github.com/grpc/grpc-java/pull/1203#discussion_r44851915,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,29047522,3500,6634728,141181665,15,"nit: can we just use ""def""?",792863694,2017-09-26 20:55:22 UTC,Emphasis,1,3,9,68,0,1,2819812,CONTRIBUTOR,False,2017-09-26T22:57:25Z,https://github.com/grpc/grpc-java/pull/3500#discussion_r141181665,6,modified,1,1,2
16827424,https://api.github.com/repos/grpc/grpc-java,24519729,3006,1014305,116601974,28,Fixed. There were multiple other trivial problems as well.,693502647,2017-05-15 21:10:15 UTC,Clarify,0,2,3,24,50,4,2811396,MEMBER,True,2017-05-15T21:10:15Z,https://github.com/grpc/grpc-java/pull/3006#discussion_r116601974,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,8186852,576,3691158,34357394,41,"I think it might be okay to release at `shutdown`, actually. The executor will only be `shutdown` once the refcount reaches 0, not `shutdownNow()`, which will only reject new cancellation tasks, not interrupt those currently running. We only start a cancellation task when we start an RPC, so it should be safe to have a released executor after `shutdown = true`.",279566809,2015-07-10 12:13:41 UTC,Clarify,15,21,1,275,51,14,Not Available,CONTRIBUTOR,True,2015-07-13T05:30:37Z,https://github.com/grpc/grpc-java/pull/576#discussion_r34357394,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,15886121,2089,1014305,72166357,144,"This class makes me pretty uncomfortable, especially how it mutates the fields of `RouteGuideActivity` for use in the GrpcRunnable. And the GrpcRunnable itself looks fishy, because I only see `InterruptedException` thrown.",482532263,2016-07-25 23:51:19 UTC,nAnswer,1,21,1,1144,0,42,10237908,MEMBER,False,2016-08-03T21:53:01Z,https://github.com/grpc/grpc-java/pull/2089#discussion_r72166357,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,31177612,3726,5551325,150681094,12,"it is recommended that you put this in a named class local to this method.  It makes fort better stack trace messages, rather than $3 or other hard to read names.  It usually only costs 1 line too.",836045594,2017-11-13 22:11:24 UTC,Clarify,0,4,2,33,39,3,Not Available,MEMBER,False,2018-01-30T03:05:48Z,https://github.com/grpc/grpc-java/pull/3726#discussion_r150681094,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,8186852,576,1014305,34286064,41,This should probably happen when `terminated = true` below. That will help guarantee it only happens once (since elsewhere release code you added will run when `shutdown == true` but not when `terminated == true`),279566809,2015-07-09 16:19:05 UTC,Clarify,15,21,1,275,51,14,Not Available,MEMBER,False,2015-07-13T05:30:37Z,https://github.com/grpc/grpc-java/pull/576#discussion_r34286064,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,13126007,1564,1014305,56541638,16,"Since `attributes()` is `@ExperimentalApi`, let's mark these as such as well.",408600641,2016-03-17 17:14:07 UTC,Other,7,5,2,25,23,6,2811396,MEMBER,False,2016-03-17T23:46:37Z,https://github.com/grpc/grpc-java/pull/1564#discussion_r56541638,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,15588077,1977,5551325,68605475,27,"two things:   - extra space after comma,  - lines should be broken at the highest possible semantic level.  In this case the `connection` variable should be on the same line as the other arguments.",470198737,2016-06-27 16:11:55 UTC,Clarify,6,45,18,685,39,7,Not Available,MEMBER,False,2016-07-07T23:21:00Z,https://github.com/grpc/grpc-java/pull/1977#discussion_r68605475,12,modified,2,4,6
16827424,https://api.github.com/repos/grpc/grpc-java,28835478,3478,2667165,139812653,13,Maybe add a comment about avoiding guava to explain why this helper exists,787531226,2017-09-19 20:44:32 UTC,whQuestion,1,5,2,27,2,2,9053690,CONTRIBUTOR,False,2017-09-19T21:13:37Z,https://github.com/grpc/grpc-java/pull/3478#discussion_r139812653,0,modified,11,0,11
16827424,https://api.github.com/repos/grpc/grpc-java,8054791,553,3664876,32829729,46,nit: could you combine `savedActiveTransport` and `newActiveTransport` and just call it `transport` so that it's always the same variable you return in all cases?,272413438,2015-06-19 11:47:49 UTC,whQuestion,2,14,3,424,82,7,2811396,MEMBER,False,2015-06-26T19:20:37Z,https://github.com/grpc/grpc-java/pull/553#discussion_r32829729,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,7263220,338,1014305,29122214,16,"If nothing is buffered, the flush will be relatively cheap; basically the cost of the event going through the pipeline.

If the CreateStreamCommand is queued, then it won't need to be marked for future flushing. That's because when it is written it will be written due to some other frame, and that other frame will already need proper flushing. For instance, let's say we receive a frame with END_STREAM in connectionRead() that makes a stream advance to CLOSED. We then write out a new HEADERS frame and maybe even some DATA. But then on connectionReadComplete() we would be flushing, so it is properly flushed without any special magic.",249258454,2015-04-27 04:03:11 UTC,Clarify,4,49,14,488,3,6,Not Available,MEMBER,False,2015-04-29T20:21:16Z,https://github.com/grpc/grpc-java/pull/338#discussion_r29122214,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,8321297,794,1014305,36810266,24,"This makes it sound like the response must be using the same compression type if using compression. However, the server is permitted to choose a different compression algorithm if the client supports it. How is `Message-Accept-Encoding` going to play into this?",279282297,2015-08-11 21:03:23 UTC,Clarify,4,57,1,361,68,15,8943572,MEMBER,False,2015-08-17T18:33:05Z,https://github.com/grpc/grpc-java/pull/794#discussion_r36810266,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,9701115,1101,1014305,41179068,50,Why this new constructor?,322114821,2015-10-05 16:25:51 UTC,whQuestion,4,4,2,154,88,5,Not Available,MEMBER,False,2015-10-05T18:35:07Z,https://github.com/grpc/grpc-java/pull/1101#discussion_r41179068,0,modified,21,38,59
16827424,https://api.github.com/repos/grpc/grpc-java,7263220,338,3664876,29090800,21,I think you have to upgrade Netty for this method ... is that part of this PR?,249258454,2015-04-24 20:22:41 UTC,ynQuestion,4,49,14,488,3,6,Not Available,MEMBER,False,2015-04-29T20:21:15Z,https://github.com/grpc/grpc-java/pull/338#discussion_r29090800,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,32682826,3882,5551325,158154147,71,doesnt there need to be a `>>>` in here?,868565016,2017-12-20 22:34:40 UTC,ynQuestion,0,18,2,6018,2,17,2819812,MEMBER,False,2017-12-28T00:25:47Z,https://github.com/grpc/grpc-java/pull/3882#discussion_r158154147,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,28458358,3452,5551325,138244338,195,"I went with a different approach.  This should keep the throwable alive for the minor GC collections.     It isn't a disaster if the call site isn't captured, and this avoids adding configuration.  ",779224081,2017-09-12 03:24:53 UTC,nAnswer,3,14,5,248,19,3,8943572,MEMBER,True,2017-09-14T21:01:44Z,https://github.com/grpc/grpc-java/pull/3452#discussion_r138244338,0,modified,91,12,103
16827424,https://api.github.com/repos/grpc/grpc-java,31211538,3735,1014305,151220842,48,"Oops. I didn't delete these methods. They're now unused: `determineMethod`, `verifyContentType`",837445365,2017-11-15 19:00:50 UTC,Clarify,2,6,3,132,40,2,2811396,MEMBER,False,2017-11-15T19:13:13Z,https://github.com/grpc/grpc-java/pull/3735#discussion_r151220842,1,modified,17,8,25
16827424,https://api.github.com/repos/grpc/grpc-java,10711390,1234,5551325,46325798,128,"@ejona86 Seems like there is some confusion.  I believe there are two threads involved:

 A, which is the application thread, and calls methods on ClientCallImpl
 B, which is the transport thread, which will eventually resolve ClientTransportFuture.

My fear is that if B resolves transport future, and invokes StreamCreationTask.onSuccess, it will be updating the Metadata headers (and reading from calloptions).  If that is okay, (because it is properly sync'd because it uses callExecutor, or some other thing, then there is no issue.  ",350704151,2015-12-01 19:28:56 UTC,Clarify,3,25,1,577,279,5,8943572,MEMBER,True,2015-12-03T19:24:54Z,https://github.com/grpc/grpc-java/pull/1234#discussion_r46325798,Not Available,Not Available,Not Available,Not Available,Not Available
16827424,https://api.github.com/repos/grpc/grpc-java,19651104,2503,1014305,92840204,67,"I'm still concerned that it is non-obvious this adds to the `channelExecutor`, like my concern in the previous PR.",574624490,2016-12-16 16:22:43 UTC,nAnswer,0,3,2,128,113,2,9053690,MEMBER,False,2016-12-16T17:56:21Z,https://github.com/grpc/grpc-java/pull/2503#discussion_r92840204,0,modified,33,40,73
16827424,https://api.github.com/repos/grpc/grpc-java,10475731,1213,1014305,45243119,23,"What changed such that we are doing this in this PR? Wasn't `gracefulShutdownTimeoutMillis()` available in Beta6? Also, is something wrong with Netty's default of 30 seconds?",348339149,2015-11-18 17:58:58 UTC,Other,5,8,1,91,94,12,Not Available,MEMBER,False,2015-11-18T18:58:58Z,https://github.com/grpc/grpc-java/pull/1213#discussion_r45243119,0,modified,8,2,10
16827424,https://api.github.com/repos/grpc/grpc-java,26522303,3241,1014305,128132228,38,"ClassLoader (the base class) normally calls `findClass()` from `loadClass()`. Because our overridden `loadClass()` calls `findClass0()`, it's effectively unnecessary. However, calling `findClass0()` is just an optimization; I'd probably get rid of `findClass0()` (and inline the contents into `findClass()` instead of removing the `findClass()` override.

To most closely follow the normal ""protocol"", I could call `findClass()` with a try-catch and `catch (ClassNotFoundException)`; that's what's normally done (although in the opposite order, which would reduce the number of exceptions thrown). But throwing the exception just to catch it seemed annoying at the time. But that's probably what I should do; it simplifies things. Done.",740090144,2017-07-19 01:02:49 UTC,Clarify,1,6,5,221,49,11,2811396,MEMBER,True,2017-07-19T01:03:42Z,https://github.com/grpc/grpc-java/pull/3241#discussion_r128132228,1,added,75,0,75
